Region,Year,Electricity_Access_Percentage,Area_Type,Financial_Flows_Clean_Energy_USD,Renewable_Technology_Type,Renewable_Capacity_Per_Capita_Watts,Renewable_Share_in_TFEC_Percentage
Sub-Saharan Africa,2010,33.2,Allarea,182.24,HYDROPOWER,22.41458,70.88
Sub-Saharan Africa,2010,68.0,Urban,182.24,HYDROPOWER,22.41458,70.88
Sub-Saharan Africa,2010,16.8,Rural,182.24,HYDROPOWER,22.41458,70.88
Sub-Saharan Africa,2010,33.2,Allarea,0.0,MARINE,0.0,70.88
Sub-Saharan Africa,2010,68.0,Urban,0.0,MARINE,0.0,70.88
Sub-Saharan Africa,2010,16.8,Rural,0.0,MARINE,0.0,70.88
Sub-Saharan Africa,2010,33.2,Allarea,377.07,MULTIPLE,8.779552197802198,70.88
Sub-Saharan Africa,2010,68.0,Urban,377.07,MULTIPLE,8.779552197802198,70.88
Sub-Saharan Africa,2010,16.8,Rural,377.07,MULTIPLE,8.779552197802198,70.88
Sub-Saharan Africa,2010,33.2,Allarea,215.86,SOLAR,0.16231,70.88
Sub-Saharan Africa,2010,68.0,Urban,215.86,SOLAR,0.16231,70.88
Sub-Saharan Africa,2010,16.8,Rural,215.86,SOLAR,0.16231,70.88
Sub-Saharan Africa,2010,33.2,Allarea,264.02,WIND,0.04137,70.88
Sub-Saharan Africa,2010,68.0,Urban,264.02,WIND,0.04137,70.88
Sub-Saharan Africa,2010,16.8,Rural,264.02,WIND,0.04137,70.88
Sub-Saharan Africa,2011,72.1,Urban,3002.39,ALL,23.64658,70.3
Sub-Saharan Africa,2011,18.5,Rural,3002.39,ALL,23.64658,70.3
Sub-Saharan Africa,2011,35.7,Allarea,3002.39,ALL,23.64658,70.3
Sub-Saharan Africa,2011,72.1,Urban,124.61,BIOENERGY,1.06941,70.3
Sub-Saharan Africa,2011,18.5,Rural,124.61,BIOENERGY,1.06941,70.3
Sub-Saharan Africa,2011,35.7,Allarea,124.61,BIOENERGY,1.06941,70.3
Sub-Saharan Africa,2011,72.1,Urban,408.46,GEOTHERMAL,0.23545,70.3
Sub-Saharan Africa,2011,18.5,Rural,408.46,GEOTHERMAL,0.23545,70.3
Sub-Saharan Africa,2011,35.7,Allarea,408.46,GEOTHERMAL,0.23545,70.3
Sub-Saharan Africa,2011,72.1,Urban,1867.5,HYDROPOWER,21.96005,70.3
Sub-Saharan Africa,2011,18.5,Rural,1867.5,HYDROPOWER,21.96005,70.3
Sub-Saharan Africa,2011,35.7,Allarea,1867.5,HYDROPOWER,21.96005,70.3
Sub-Saharan Africa,2011,72.1,Urban,0.0,MARINE,0.0,70.3
Sub-Saharan Africa,2011,18.5,Rural,0.0,MARINE,0.0,70.3
Sub-Saharan Africa,2011,35.7,Allarea,0.0,MARINE,0.0,70.3
Sub-Saharan Africa,2011,72.1,Urban,582.42,MULTIPLE,8.779552197802198,70.3
Sub-Saharan Africa,2011,18.5,Rural,582.42,MULTIPLE,8.779552197802198,70.3
Sub-Saharan Africa,2011,35.7,Allarea,582.42,MULTIPLE,8.779552197802198,70.3
Sub-Saharan Africa,2011,72.1,Urban,17.22,SOLAR,0.2311,70.3
Sub-Saharan Africa,2011,18.5,Rural,17.22,SOLAR,0.2311,70.3
Sub-Saharan Africa,2011,35.7,Allarea,17.22,SOLAR,0.2311,70.3
Sub-Saharan Africa,2011,72.1,Urban,2.17,WIND,0.15057,70.3
Sub-Saharan Africa,2011,18.5,Rural,2.17,WIND,0.15057,70.3
Sub-Saharan Africa,2011,35.7,Allarea,2.17,WIND,0.15057,70.3
Sub-Saharan Africa,2012,36.6,Allarea,1523.25,ALL,23.82248,69.15
Sub-Saharan Africa,2012,19.0,Rural,1523.25,ALL,23.82248,69.15
Sub-Saharan Africa,2012,72.2,Urban,1523.25,ALL,23.82248,69.15
Sub-Saharan Africa,2012,36.6,Allarea,7.78,BIOENERGY,1.02789,69.15
Sub-Saharan Africa,2012,19.0,Rural,7.78,BIOENERGY,1.02789,69.15
Sub-Saharan Africa,2012,72.2,Urban,7.78,BIOENERGY,1.02789,69.15
Sub-Saharan Africa,2012,36.6,Allarea,15.32,GEOTHERMAL,0.23742,69.15
Sub-Saharan Africa,2012,19.0,Rural,15.32,GEOTHERMAL,0.23742,69.15
Sub-Saharan Africa,2012,72.2,Urban,15.32,GEOTHERMAL,0.23742,69.15
Sub-Saharan Africa,2012,36.6,Allarea,869.05,HYDROPOWER,22.11739,69.15
Sub-Saharan Africa,2012,19.0,Rural,869.05,HYDROPOWER,22.11739,69.15
Sub-Saharan Africa,2012,72.2,Urban,869.05,HYDROPOWER,22.11739,69.15
Sub-Saharan Africa,2012,36.6,Allarea,0.04,MARINE,0.0,69.15
Sub-Saharan Africa,2012,19.0,Rural,0.04,MARINE,0.0,69.15
Sub-Saharan Africa,2012,72.2,Urban,0.04,MARINE,0.0,69.15
Sub-Saharan Africa,2012,36.6,Allarea,163.15,MULTIPLE,8.779552197802198,69.15
Sub-Saharan Africa,2012,19.0,Rural,163.15,MULTIPLE,8.779552197802198,69.15
Sub-Saharan Africa,2012,72.2,Urban,163.15,MULTIPLE,8.779552197802198,69.15
Sub-Saharan Africa,2012,36.6,Allarea,398.91,SOLAR,0.27845,69.15
Sub-Saharan Africa,2012,19.0,Rural,398.91,SOLAR,0.27845,69.15
Sub-Saharan Africa,2012,72.2,Urban,398.91,SOLAR,0.27845,69.15
Sub-Saharan Africa,2012,36.6,Allarea,68.99,WIND,0.16133,69.15
Sub-Saharan Africa,2012,19.0,Rural,68.99,WIND,0.16133,69.15
Sub-Saharan Africa,2012,72.2,Urban,68.99,WIND,0.16133,69.15
Sub-Saharan Africa,2013,20.3,Rural,4721.63,ALL,25.33894,68.03
Sub-Saharan Africa,2013,37.7,Allarea,4721.63,ALL,25.33894,68.03
Sub-Saharan Africa,2013,72.3,Urban,4721.63,ALL,25.33894,68.03
Sub-Saharan Africa,2013,20.3,Rural,16.48,BIOENERGY,1.08039,68.03
Sub-Saharan Africa,2013,37.7,Allarea,16.48,BIOENERGY,1.08039,68.03
Sub-Saharan Africa,2013,72.3,Urban,16.48,BIOENERGY,1.08039,68.03
Sub-Saharan Africa,2013,20.3,Rural,7.33,GEOTHERMAL,0.23099,68.03
Sub-Saharan Africa,2013,37.7,Allarea,7.33,GEOTHERMAL,0.23099,68.03
Sub-Saharan Africa,2013,72.3,Urban,7.33,GEOTHERMAL,0.23099,68.03
Sub-Saharan Africa,2013,20.3,Rural,3106.78,HYDROPOWER,22.88425,68.03
Sub-Saharan Africa,2013,37.7,Allarea,3106.78,HYDROPOWER,22.88425,68.03
Sub-Saharan Africa,2013,72.3,Urban,3106.78,HYDROPOWER,22.88425,68.03
Sub-Saharan Africa,2013,20.3,Rural,0.0,MARINE,0.0,68.03
Sub-Saharan Africa,2013,37.7,Allarea,0.0,MARINE,0.0,68.03
Sub-Saharan Africa,2013,72.3,Urban,0.0,MARINE,0.0,68.03
Sub-Saharan Africa,2013,20.3,Rural,411.36,MULTIPLE,8.779552197802198,68.03
Sub-Saharan Africa,2013,37.7,Allarea,411.36,MULTIPLE,8.779552197802198,68.03
Sub-Saharan Africa,2013,72.3,Urban,411.36,MULTIPLE,8.779552197802198,68.03
Sub-Saharan Africa,2013,20.3,Rural,689.3,SOLAR,0.60944,68.03
Sub-Saharan Africa,2013,37.7,Allarea,689.3,SOLAR,0.60944,68.03
Sub-Saharan Africa,2013,72.3,Urban,689.3,SOLAR,0.60944,68.03
Sub-Saharan Africa,2013,20.3,Rural,490.37,WIND,0.53387,68.03
Sub-Saharan Africa,2013,37.7,Allarea,490.37,WIND,0.53387,68.03
Sub-Saharan Africa,2013,72.3,Urban,490.37,WIND,0.53387,68.03
Sub-Saharan Africa,2014,38.0,Allarea,2677.73,ALL,26.32044,67.85
Sub-Saharan Africa,2014,19.1,Rural,2677.73,ALL,26.32044,67.85
Sub-Saharan Africa,2014,72.3,Urban,2677.73,ALL,26.32044,67.85
Sub-Saharan Africa,2014,38.0,Allarea,7.49,BIOENERGY,1.15764,67.85
Sub-Saharan Africa,2014,19.1,Rural,7.49,BIOENERGY,1.15764,67.85
Sub-Saharan Africa,2014,72.3,Urban,7.49,BIOENERGY,1.15764,67.85
Sub-Saharan Africa,2014,38.0,Allarea,322.36,GEOTHERMAL,0.39443,67.85
Sub-Saharan Africa,2014,19.1,Rural,322.36,GEOTHERMAL,0.39443,67.85
Sub-Saharan Africa,2014,72.3,Urban,322.36,GEOTHERMAL,0.39443,67.85
Sub-Saharan Africa,2014,38.0,Allarea,713.61,HYDROPOWER,22.2938,67.85
Sub-Saharan Africa,2014,19.1,Rural,713.61,HYDROPOWER,22.2938,67.85
Sub-Saharan Africa,2014,72.3,Urban,713.61,HYDROPOWER,22.2938,67.85
Sub-Saharan Africa,2014,38.0,Allarea,0.0,MARINE,0.0,67.85
Sub-Saharan Africa,2014,19.1,Rural,0.0,MARINE,0.0,67.85
Sub-Saharan Africa,2014,72.3,Urban,0.0,MARINE,0.0,67.85
Sub-Saharan Africa,2014,38.0,Allarea,545.4,MULTIPLE,8.779552197802198,67.85
Sub-Saharan Africa,2014,19.1,Rural,545.4,MULTIPLE,8.779552197802198,67.85
Sub-Saharan Africa,2014,72.3,Urban,545.4,MULTIPLE,8.779552197802198,67.85
Sub-Saharan Africa,2014,38.0,Allarea,318.22,SOLAR,1.62508,67.85
Sub-Saharan Africa,2014,19.1,Rural,318.22,SOLAR,1.62508,67.85
Sub-Saharan Africa,2014,72.3,Urban,318.22,SOLAR,1.62508,67.85
Sub-Saharan Africa,2014,38.0,Allarea,770.66,WIND,0.84949,67.85
Sub-Saharan Africa,2014,19.1,Rural,770.66,WIND,0.84949,67.85
Sub-Saharan Africa,2014,72.3,Urban,770.66,WIND,0.84949,67.85
Sub-Saharan Africa,2015,72.1,Urban,3882.7,ALL,27.53918,68.39
Sub-Saharan Africa,2015,18.1,Rural,3882.7,ALL,27.53918,68.39
Sub-Saharan Africa,2015,38.8,Allarea,3882.7,ALL,27.53918,68.39
Sub-Saharan Africa,2015,72.1,Urban,75.66,BIOENERGY,1.20858,68.39
Sub-Saharan Africa,2015,18.1,Rural,75.66,BIOENERGY,1.20858,68.39
Sub-Saharan Africa,2015,38.8,Allarea,75.66,BIOENERGY,1.20858,68.39
Sub-Saharan Africa,2015,72.1,Urban,24.66,GEOTHERMAL,0.64375,68.39
Sub-Saharan Africa,2015,18.1,Rural,24.66,GEOTHERMAL,0.64375,68.39
Sub-Saharan Africa,2015,38.8,Allarea,24.66,GEOTHERMAL,0.64375,68.39
Sub-Saharan Africa,2015,72.1,Urban,2134.49,HYDROPOWER,22.23717,68.39
Sub-Saharan Africa,2015,18.1,Rural,2134.49,HYDROPOWER,22.23717,68.39
Sub-Saharan Africa,2015,38.8,Allarea,2134.49,HYDROPOWER,22.23717,68.39
Sub-Saharan Africa,2015,72.1,Urban,0.0,MARINE,0.0,68.39
Sub-Saharan Africa,2015,18.1,Rural,0.0,MARINE,0.0,68.39
Sub-Saharan Africa,2015,38.8,Allarea,0.0,MARINE,0.0,68.39
Sub-Saharan Africa,2015,72.1,Urban,461.5,MULTIPLE,8.779552197802198,68.39
Sub-Saharan Africa,2015,18.1,Rural,461.5,MULTIPLE,8.779552197802198,68.39
Sub-Saharan Africa,2015,38.8,Allarea,461.5,MULTIPLE,8.779552197802198,68.39
Sub-Saharan Africa,2015,72.1,Urban,1184.06,SOLAR,1.88907,68.39
Sub-Saharan Africa,2015,18.1,Rural,1184.06,SOLAR,1.88907,68.39
Sub-Saharan Africa,2015,38.8,Allarea,1184.06,SOLAR,1.88907,68.39
Sub-Saharan Africa,2015,72.1,Urban,2.34,WIND,1.56061,68.39
Sub-Saharan Africa,2015,18.1,Rural,2.34,WIND,1.56061,68.39
Sub-Saharan Africa,2015,38.8,Allarea,2.34,WIND,1.56061,68.39
Sub-Saharan Africa,2016,43.5,Allarea,9872.53,ALL,29.17761,68.47
Sub-Saharan Africa,2016,25.1,Rural,9872.53,ALL,29.17761,68.47
Sub-Saharan Africa,2016,74.7,Urban,9872.53,ALL,29.17761,68.47
Sub-Saharan Africa,2016,43.5,Allarea,22.63,BIOENERGY,1.23626,68.47
Sub-Saharan Africa,2016,25.1,Rural,22.63,BIOENERGY,1.23626,68.47
Sub-Saharan Africa,2016,74.7,Urban,22.63,BIOENERGY,1.23626,68.47
Sub-Saharan Africa,2016,43.5,Allarea,487.02,GEOTHERMAL,0.66084,68.47
Sub-Saharan Africa,2016,25.1,Rural,487.02,GEOTHERMAL,0.66084,68.47
Sub-Saharan Africa,2016,74.7,Urban,487.02,GEOTHERMAL,0.66084,68.47
Sub-Saharan Africa,2016,43.5,Allarea,5685.19,HYDROPOWER,22.58103,68.47
Sub-Saharan Africa,2016,25.1,Rural,5685.19,HYDROPOWER,22.58103,68.47
Sub-Saharan Africa,2016,74.7,Urban,5685.19,HYDROPOWER,22.58103,68.47
Sub-Saharan Africa,2016,43.5,Allarea,0.0,MARINE,0.0,68.47
Sub-Saharan Africa,2016,25.1,Rural,0.0,MARINE,0.0,68.47
Sub-Saharan Africa,2016,74.7,Urban,0.0,MARINE,0.0,68.47
Sub-Saharan Africa,2016,43.5,Allarea,1238.9,MULTIPLE,8.779552197802198,68.47
Sub-Saharan Africa,2016,25.1,Rural,1238.9,MULTIPLE,8.779552197802198,68.47
Sub-Saharan Africa,2016,74.7,Urban,1238.9,MULTIPLE,8.779552197802198,68.47
Sub-Saharan Africa,2016,43.5,Allarea,1980.1,SOLAR,2.7734,68.47
Sub-Saharan Africa,2016,25.1,Rural,1980.1,SOLAR,2.7734,68.47
Sub-Saharan Africa,2016,74.7,Urban,1980.1,SOLAR,2.7734,68.47
Sub-Saharan Africa,2016,43.5,Allarea,458.69,WIND,1.92607,68.47
Sub-Saharan Africa,2016,25.1,Rural,458.69,WIND,1.92607,68.47
Sub-Saharan Africa,2016,74.7,Urban,458.69,WIND,1.92607,68.47
Sub-Saharan Africa,2017,76.1,Urban,6222.32,ALL,33.29846,68.3
Sub-Saharan Africa,2017,23.8,Rural,6222.32,ALL,33.29846,68.3
Sub-Saharan Africa,2017,43.3,Allarea,6222.32,ALL,33.29846,68.3
Sub-Saharan Africa,2017,76.1,Urban,23.29,BIOENERGY,1.2813,68.3
Sub-Saharan Africa,2017,23.8,Rural,23.29,BIOENERGY,1.2813,68.3
Sub-Saharan Africa,2017,43.3,Allarea,23.29,BIOENERGY,1.2813,68.3
Sub-Saharan Africa,2017,76.1,Urban,59.41,GEOTHERMAL,0.6633,68.3
Sub-Saharan Africa,2017,23.8,Rural,59.41,GEOTHERMAL,0.6633,68.3
Sub-Saharan Africa,2017,43.3,Allarea,59.41,GEOTHERMAL,0.6633,68.3
Sub-Saharan Africa,2017,76.1,Urban,3957.09,HYDROPOWER,24.68681,68.3
Sub-Saharan Africa,2017,23.8,Rural,3957.09,HYDROPOWER,24.68681,68.3
Sub-Saharan Africa,2017,43.3,Allarea,3957.09,HYDROPOWER,24.68681,68.3
Sub-Saharan Africa,2017,76.1,Urban,0.0,MARINE,0.0,68.3
Sub-Saharan Africa,2017,23.8,Rural,0.0,MARINE,0.0,68.3
Sub-Saharan Africa,2017,43.3,Allarea,0.0,MARINE,0.0,68.3
Sub-Saharan Africa,2017,76.1,Urban,1181.66,MULTIPLE,8.779552197802198,68.3
Sub-Saharan Africa,2017,23.8,Rural,1181.66,MULTIPLE,8.779552197802198,68.3
Sub-Saharan Africa,2017,43.3,Allarea,1181.66,MULTIPLE,8.779552197802198,68.3
Sub-Saharan Africa,2017,76.1,Urban,700.94,SOLAR,4.1794,68.3
Sub-Saharan Africa,2017,23.8,Rural,700.94,SOLAR,4.1794,68.3
Sub-Saharan Africa,2017,43.3,Allarea,700.94,SOLAR,4.1794,68.3
Sub-Saharan Africa,2017,76.1,Urban,299.92,WIND,2.48766,68.3
Sub-Saharan Africa,2017,23.8,Rural,299.92,WIND,2.48766,68.3
Sub-Saharan Africa,2017,43.3,Allarea,299.92,WIND,2.48766,68.3
Sub-Saharan Africa,2018,46.0,Allarea,4912.54,ALL,35.64276,67.84
Sub-Saharan Africa,2018,26.8,Rural,4912.54,ALL,35.64276,67.84
Sub-Saharan Africa,2018,75.4,Urban,4912.54,ALL,35.64276,67.84
Sub-Saharan Africa,2018,46.0,Allarea,46.2,BIOENERGY,1.39453,67.84
Sub-Saharan Africa,2018,26.8,Rural,46.2,BIOENERGY,1.39453,67.84
Sub-Saharan Africa,2018,75.4,Urban,46.2,BIOENERGY,1.39453,67.84
Sub-Saharan Africa,2018,46.0,Allarea,140.34,GEOTHERMAL,0.65649,67.84
Sub-Saharan Africa,2018,26.8,Rural,140.34,GEOTHERMAL,0.65649,67.84
Sub-Saharan Africa,2018,75.4,Urban,140.34,GEOTHERMAL,0.65649,67.84
